user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
12227,0,22.0,R,590.0,1,0,140,1,0,253,0,0,19,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,57.0,1.9,0
67940,0,51.0,na,598.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
53862,0,41.0,R,507.0,0,0,27,0,0,75,0,0,1,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,17.0,0.71,0
252,1,23.0,na,567.0,0,0,0,0,0,160,0,0,13,1,1,1,1,1,2,Weekly,0,0,0,0,Pisces,0,0,50.0,1.67,0
30637,1,26.0,R,627.0,0,0,0,0,1,194,0,0,22,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,34.0,1.31,0
4218,1,27.0,R,518.0,0,0,0,0,0,173,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,1,61.0,2.03,0
34933,0,28.0,O,568.0,0,0,5,0,0,10,0,0,0,1,0,0,0,1,3,na,0,0,0,0,Scorpio,0,0,8.0,0.27,0
42216,1,29.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,,0.0,0
52412,0,18.0,na,,0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Virgo,0,0,3.0,0.1,0
16040,0,28.0,na,385.0,0,0,108,0,0,180,0,0,16,1,1,1,1,0,0,Bi-Weekly,0,1,0,0,Leo,0,0,45.0,1.5,1
38468,0,34.0,R,580.0,9,2,62,9,0,138,0,0,21,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,29.0,1.0,0
27474,0,34.0,R,628.0,8,1,39,6,0,79,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,1,25.0,0.83,0
4938,0,41.0,O,623.0,0,0,0,0,3,243,4,0,53,1,1,1,1,0,2,Weekly,0,0,0,0,Cancer,1,1,79.0,2.63,1
36854,0,23.0,na,440.0,19,0,41,19,0,95,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,18.0,0.9,1
37693,0,49.0,R,470.0,0,0,0,0,0,97,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,48.0,1.6,0
8677,1,32.0,R,536.0,0,0,0,0,0,118,0,0,5,1,1,1,1,0,0,na,0,0,1,0,Taurus,0,0,44.0,1.47,0
10624,0,28.0,R,528.0,0,0,0,0,0,102,0,0,12,1,0,0,1,0,0,Weekly,0,1,0,0,Libra,0,0,35.0,1.17,0
63054,1,20.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Virgo,0,0,,0.0,0
33036,0,24.0,na,657.0,0,0,35,0,0,71,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,1,0,27.0,0.9,0
8350,1,43.0,R,497.0,0,0,0,0,0,184,0,0,3,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,65.0,2.17,0
17009,0,26.0,O,583.0,10,2,144,9,0,294,0,0,11,1,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,1,0,69.0,2.3,0
35407,1,37.0,R,,0,0,0,0,1,150,0,0,2,1,1,1,0,1,2,Weekly,0,0,0,0,Scorpio,1,0,59.0,1.97,0
25676,0,22.0,R,451.0,4,2,99,4,0,207,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,58.0,1.93,0
27336,1,21.0,na,630.0,0,0,0,0,0,149,0,0,22,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,51.0,1.7,0
59419,0,25.0,na,505.0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,,0.0,0
20914,1,26.0,na,516.0,2,0,81,2,0,81,0,0,9,1,1,1,0,1,0,na,0,0,0,0,na,0,0,21.0,0.7,1
47158,1,21.0,na,438.0,0,0,19,0,0,28,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,17.0,0.5700000000000001,0
1868,0,27.0,na,465.0,0,0,41,0,0,72,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,30.0,1.0,0
63047,1,22.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,,0.0,0
6313,0,39.0,R,462.0,0,0,77,0,0,116,0,0,14,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,25.0,0.96,0
11526,0,22.0,na,460.0,0,0,18,0,0,59,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,14.0,0.47,0
4909,1,21.0,na,,0,0,48,0,0,89,0,0,1,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,39.0,1.3,1
57794,1,38.0,na,564.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,1,0,7.0,0.23,0
57449,1,41.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,3.0,0.1,0
34542,0,21.0,O,580.0,0,0,11,0,0,27,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,27.0,0.9,0
66407,0,20.0,na,527.0,0,0,4,0,0,5,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Taurus,1,0,3.0,0.1,0
445,1,39.0,na,467.0,0,0,0,0,0,225,0,0,42,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,56.0,1.87,1
43110,0,45.0,R,467.0,35,2,75,35,0,159,0,0,34,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,35.0,1.17,1
24421,0,22.0,R,514.0,17,0,42,17,0,73,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,22.0,0.73,0
19658,0,27.0,R,617.0,26,0,81,26,0,266,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,1,0,56.0,1.87,0
7271,0,21.0,R,597.0,0,0,0,0,0,88,0,0,2,1,0,0,0,1,0,Semi-Monthly,0,0,1,0,Leo,0,0,35.0,1.17,0
21112,0,37.0,na,600.0,0,0,19,0,0,50,0,0,6,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,13.0,0.68,0
8355,0,54.0,R,616.0,0,0,0,0,0,182,0,0,4,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,1,0,67.0,2.23,0
9765,0,37.0,na,,0,0,0,0,0,93,0,0,18,1,0,0,0,1,0,Monthly,0,0,0,0,Leo,1,0,38.0,1.27,0
27802,0,36.0,R,453.0,24,1,101,24,0,269,0,0,14,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,63.0,2.1,0
37734,0,41.0,na,,12,1,36,12,0,29,0,0,3,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,17.0,0.5700000000000001,1
1926,1,39.0,na,493.0,0,0,0,0,1,186,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,59.0,1.97,0
24112,0,29.0,O,524.0,6,1,23,6,0,43,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,7.0,0.23,1
59657,1,34.0,R,534.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
21388,0,29.0,na,,0,0,89,0,0,211,0,0,17,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,54.0,1.8,1
56618,1,29.0,na,544.0,0,0,30,0,0,131,0,0,16,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,20.0,0.67,1
9200,0,53.0,na,581.0,38,0,44,37,0,149,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,41.0,1.37,0
26318,0,33.0,O,560.0,0,0,2,0,0,181,0,0,10,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,52.0,1.73,0
30200,0,26.0,na,535.0,2,2,56,2,0,70,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,17.0,0.5700000000000001,1
19443,1,26.0,O,701.0,3,1,62,3,0,196,0,0,7,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,58.0,1.93,1
46720,1,64.0,na,444.0,0,0,106,0,0,158,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,44.0,1.47,0
57185,1,58.0,na,,0,0,0,0,0,35,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
68723,1,27.0,na,,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Virgo,0,0,,0.0,0
7706,0,44.0,na,699.0,0,0,0,0,0,140,0,0,9,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,60.0,2.0,0
51817,0,53.0,O,,0,0,0,0,0,6,0,0,0,1,1,1,0,1,3,Monthly,0,0,0,0,Virgo,0,0,8.0,0.27,0
58107,0,27.0,R,575.0,0,0,7,0,0,5,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,5.0,0.16999999999999998,1
53603,0,38.0,na,544.0,16,1,28,15,0,41,0,0,5,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,20.0,0.67,1
32248,0,28.0,O,541.0,0,0,0,0,0,225,0,0,14,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,68.0,2.27,0
5093,0,33.0,R,505.0,3,0,327,3,0,249,0,0,17,1,0,0,0,1,0,Monthly,0,0,0,0,Pisces,0,0,63.0,2.1,0
22165,0,24.0,R,493.0,1,0,22,1,0,35,0,0,8,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,0,5.0,0.16999999999999998,1
60124,1,52.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.0,0.0,0
29037,0,24.0,R,582.0,7,2,61,5,0,171,0,0,8,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,58.0,1.93,1
59505,0,20.0,na,694.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
69072,0,33.0,R,,3,0,7,3,0,5,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,3.0,0.75,0
65725,0,20.0,R,525.0,0,0,20,0,0,20,0,0,4,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,9.0,0.3,0
57873,0,26.0,R,491.0,1,1,19,1,0,28,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,6.0,0.35,0
2844,1,33.0,na,548.0,0,0,0,0,0,81,0,0,10,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,41.0,0.0,0
44094,1,44.0,na,568.0,0,0,0,0,0,5,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,4.0,0.13,0
8089,0,36.0,R,597.0,28,3,45,28,0,238,0,0,21,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,56.0,1.87,1
54444,0,46.0,na,567.0,0,0,0,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,3.0,0.1,0
11066,0,27.0,R,532.0,0,0,3,0,1,229,0,0,9,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,67.0,2.23,0
56564,1,45.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,1.0,0.5,0
10324,0,35.0,R,600.0,5,1,120,5,0,240,0,0,32,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,55.0,1.83,1
3944,0,31.0,R,536.0,0,0,0,0,1,206,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,68.0,2.27,0
1928,0,28.0,R,731.0,53,0,104,53,0,235,0,0,18,1,0,0,1,0,0,Bi-Weekly,0,1,0,0,Cancer,0,0,61.0,2.03,0
2560,0,25.0,R,587.0,19,1,118,19,0,292,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,67.0,2.23,1
43379,1,43.0,na,523.0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,,0.0,0
15987,1,38.0,R,576.0,0,0,0,0,0,123,0,0,6,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,38.0,1.27,0
6892,1,30.0,R,499.0,0,0,0,0,0,164,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,40.0,1.33,0
36032,0,20.0,R,,0,0,6,0,0,10,0,0,2,1,0,0,0,1,0,na,0,0,0,0,na,0,0,3.0,0.75,1
31788,0,22.0,na,510.0,0,0,27,0,0,70,0,0,1,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,19.0,0.63,0
22528,0,22.0,R,571.0,1,0,107,0,0,234,0,0,8,1,0,0,0,1,0,na,0,0,0,0,Aquarius,0,0,58.0,1.93,0
27314,0,23.0,na,520.0,1,0,78,1,0,147,0,0,11,1,1,1,1,0,0,na,0,0,0,0,Aries,0,0,28.0,0.93,0
38549,0,29.0,R,523.0,0,0,72,0,0,111,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,48.0,1.6,0
40981,1,32.0,na,558.0,0,0,31,0,0,65,0,0,1,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,25.0,0.83,0
65544,1,38.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Libra,0,0,,0.0,0
33415,0,27.0,R,531.0,0,0,0,0,0,118,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,8.0,0.27,1
14906,1,57.0,R,556.0,3,0,2,3,0,19,0,0,8,1,1,1,1,0,2,Monthly,0,0,0,0,Sagittarius,1,0,10.0,0.33,1
58897,1,40.0,na,589.0,0,0,0,0,0,3,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
9957,0,23.0,na,563.0,7,0,44,7,0,106,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,21.0,0.7,0
29509,0,47.0,O,503.0,9,2,98,9,0,282,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,62.0,2.07,1
766,1,24.0,na,509.0,0,0,55,0,0,134,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,28.0,0.93,0
46853,0,27.0,na,,0,0,29,0,0,67,0,0,4,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,14.0,0.47,0
3367,0,32.0,R,519.0,0,0,33,0,0,66,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,20.0,0.67,0
22188,1,22.0,na,,0,0,0,0,0,58,0,0,3,1,0,0,0,1,2,Weekly,0,0,1,0,Aries,0,0,23.0,0.77,0
42831,0,32.0,O,453.0,17,1,55,17,0,127,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,22.0,0.73,0
42163,0,27.0,R,577.0,0,0,3,0,0,157,0,0,5,1,1,1,1,1,2,Weekly,0,0,0,0,Aries,0,0,46.0,1.53,0
53719,1,41.0,R,530.0,0,0,54,0,0,70,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,19.0,0.63,0
57552,0,47.0,na,,0,0,0,0,0,18,0,0,3,1,1,1,1,0,2,Monthly,0,0,0,0,Libra,0,0,11.0,0.37,0
45798,0,27.0,O,555.0,0,0,29,0,0,50,0,0,1,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,15.0,0.5,0
67791,0,30.0,R,537.0,2,2,4,2,0,6,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.0,0.67,1
30180,0,57.0,na,532.0,33,2,53,33,0,192,0,0,23,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,34.0,1.13,0
69602,1,25.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
12650,0,46.0,R,523.0,0,0,0,0,0,249,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,83.0,2.77,0
44130,1,25.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,1
45000,0,31.0,na,441.0,0,0,0,0,1,110,0,1,7,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,54.0,1.8,0
63961,1,30.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
52774,1,41.0,na,515.0,0,0,0,0,0,7,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
62436,1,52.0,O,492.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
30184,0,45.0,R,609.0,0,0,0,0,0,128,0,0,13,1,1,1,1,0,2,na,0,0,0,0,Scorpio,0,0,49.0,1.63,0
58156,0,28.0,R,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,6.0,0.2,0
28843,1,22.0,na,533.0,5,1,40,5,0,104,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,13.0,0.43,0
28257,0,26.0,na,678.0,23,8,74,23,0,182,0,0,32,1,1,1,1,1,2,Weekly,0,0,0,0,Cancer,0,0,47.0,1.5699999999999998,1
5976,0,25.0,O,502.0,0,0,54,0,0,182,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,44.0,1.47,0
67321,0,24.0,na,454.0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
53567,0,20.0,R,438.0,1,1,7,1,0,9,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,1.0,0.03,1
24116,0,28.0,R,434.0,0,0,0,0,0,128,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,48.0,1.6,0
33091,1,28.0,R,535.0,7,0,86,7,0,105,0,0,13,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,30.0,1.0,1
49113,0,25.0,na,,7,3,72,7,0,135,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,25.0,0.83,1
48055,0,30.0,R,411.0,2,2,39,2,0,82,0,0,13,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,18.0,0.64,1
66896,1,38.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
29849,0,24.0,R,558.0,1,0,50,1,0,125,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,34.0,1.13,0
5935,0,27.0,R,504.0,1,0,37,1,0,131,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,31.0,1.03,0
18095,1,21.0,na,519.0,1,1,38,1,0,93,0,0,7,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,22.0,0.73,1
36661,1,31.0,R,534.0,0,0,0,0,0,225,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,68.0,2.27,0
32643,1,28.0,R,,0,0,19,0,0,39,0,0,3,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,9.0,0.3,0
20118,0,37.0,R,544.0,35,5,60,34,0,160,0,0,36,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,35.0,1.17,1
28973,1,37.0,R,550.0,41,6,70,41,0,233,0,0,41,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,1,0,35.0,1.17,0
45025,1,29.0,R,500.0,0,0,1,0,0,12,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,,0.0,0
63717,1,28.0,R,581.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,1
33146,1,25.0,R,,13,2,17,13,0,45,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,10.0,0.33,1
32996,0,32.0,R,502.0,0,0,54,0,0,91,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,18.0,0.72,1
58682,0,27.0,na,581.0,0,0,10,0,0,24,0,0,0,1,0,0,1,0,2,na,0,0,0,0,Sagittarius,0,0,8.0,0.89,0
29050,0,37.0,R,465.0,4,0,0,4,0,164,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,43.0,1.4300000000000002,0
354,0,25.0,R,495.0,4,2,154,4,0,291,0,0,21,1,1,1,0,1,3,Weekly,0,0,1,0,Leo,1,0,65.0,2.17,1
5512,0,31.0,R,563.0,15,0,53,15,0,205,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,49.0,1.63,1
15909,0,27.0,R,621.0,22,1,106,22,0,274,0,0,18,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,64.0,2.13,0
4207,0,51.0,R,435.0,0,0,0,0,0,185,0,0,21,1,0,0,1,0,2,na,0,0,0,0,Aquarius,1,1,64.0,2.13,0
47254,0,52.0,na,547.0,0,0,0,0,1,168,0,0,34,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,60.0,2.0,0
1685,0,30.0,na,560.0,16,1,114,14,0,257,0,0,17,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,1,0,61.0,2.03,1
45379,1,35.0,na,492.0,0,0,75,0,0,219,0,0,18,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,60.0,2.0,1
39821,0,21.0,na,,0,0,23,0,0,56,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,19.0,0.63,1
132,0,25.0,R,588.0,2,0,99,2,0,217,0,0,24,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,49.0,1.63,1
49704,0,32.0,na,620.0,3,0,87,3,0,205,0,0,11,1,1,1,0,1,0,Semi-Monthly,0,0,1,0,Pisces,0,0,49.0,1.63,0
54898,0,23.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
29348,1,29.0,R,511.0,0,0,0,0,0,163,0,0,4,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,1,58.0,1.93,0
57981,0,35.0,na,534.0,5,0,15,5,0,33,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,12.0,0.4,0
13290,0,50.0,R,543.0,46,5,52,46,0,215,0,0,30,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,0,0,46.0,1.53,0
13,0,33.0,R,554.0,2,0,114,2,0,221,0,0,18,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,61.0,2.03,1
4678,0,27.0,O,633.0,16,2,0,16,0,288,0,0,26,1,0,0,0,1,3,Weekly,0,0,0,0,Virgo,0,0,66.0,2.2,1
54878,0,24.0,R,479.0,0,0,1,0,0,5,0,0,0,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,11.0,0.37,0
64542,0,22.0,na,505.0,1,0,7,1,0,5,0,0,1,1,0,0,1,0,0,na,0,0,0,0,Aquarius,0,0,3.0,0.1,0
52915,0,40.0,na,574.0,1,0,57,1,0,144,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,40.0,1.33,1
16302,0,22.0,R,582.0,0,0,0,0,0,214,0,0,12,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,67.0,2.23,0
54571,0,33.0,R,,1,0,19,1,0,44,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,11.0,0.92,1
141,1,32.0,R,532.0,9,1,24,8,0,44,0,0,10,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,11.0,0.79,1
45502,1,27.0,na,514.0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.06999999999999999,0
17842,1,36.0,na,629.0,1,0,0,1,0,207,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,1,0,64.0,2.13,1
9742,1,26.0,na,522.0,0,0,0,0,0,141,0,0,4,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,43.0,1.4300000000000002,0
42043,1,23.0,na,607.0,0,0,20,0,0,46,0,0,4,1,0,0,1,1,2,na,0,0,0,0,Gemini,0,0,11.0,0.37,0
1026,0,33.0,R,690.0,15,1,7,15,0,224,0,0,6,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,1,0,65.0,2.17,0
5712,1,51.0,na,,0,0,0,0,3,120,0,0,16,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,1,1,53.0,1.77,0
57951,1,43.0,R,547.0,5,0,0,5,0,77,0,0,4,1,0,0,0,1,0,na,0,0,0,0,na,0,0,31.0,1.03,0
4336,0,18.0,R,,0,0,23,0,0,99,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,32.0,1.0699999999999998,0
28505,0,41.0,na,,0,0,21,0,0,233,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,63.0,2.1,0
16294,1,36.0,O,581.0,0,0,0,0,0,225,0,0,25,1,1,1,0,1,2,Monthly,0,0,1,0,Aquarius,0,0,71.0,2.37,0
10448,0,29.0,R,695.0,27,2,114,27,0,236,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,64.0,2.13,0
59125,1,46.0,R,733.0,3,0,7,3,0,14,0,0,10,1,1,1,1,0,0,na,0,0,0,0,Aries,0,0,3.0,0.5,0
42743,0,40.0,R,467.0,0,0,3,0,0,84,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,30.0,1.0,1
2501,1,35.0,R,529.0,0,0,32,0,0,54,0,0,8,1,0,0,1,0,0,na,0,0,0,0,Gemini,0,0,16.0,0.53,1
8364,0,31.0,R,540.0,0,0,33,0,0,64,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,23.0,0.77,1
36752,1,22.0,na,563.0,7,1,74,7,0,164,0,0,20,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,22.0,0.73,0
